"US","45.533333","-100.433334","Mobridge"
"AU","-25.516666","152.71333","Maryborough"
"TZ","-8.914722","33.461945","Mbeya"
"JM","18.498465","-77.91663","Montego Bay"
"BR","-10.0575","-54.932777","Matupa"
"US","44.273888","-86.253334","Manistee"
"ZA","-31.283333","29.966667","Mkambati"
"AU","-15","125","Mt Barnett"
"PH","13.211389","120.60333","Mamburao"
"PE","-6.2","-77.166664","Moyobamba"
"UG","-0.616667","30.65","Mbarara"
"MR","16.033333","-12.583333","Mbout"
"US","43.53339","-84.090744","Bay City"
"PH","12.366667","123.066666","Masbate"
"SB","-9.733333","160.75","Mbambanakira"
"PG","-6.35","147.63333","Masa"
"AU","0","0","Moorabbin"
"SI","46.55","15.65","Maribor"
"US","39.46389","-92.42667","Moberly"
"BR","-3.4","-57.7","Maues"
"GN","8.55","-9.466667","Macenta"
"US","31.175556","-90.469444","Mccomb"
"US","45.86667","-84.63333","Mackinac Island"
"US","37.3021632","-120.4829677","Merced"
"US","62.97875","-155.65764","Mcgrath"
"EC","-3.266667","-79.98333","Machala"
"CO","11.391667","-72.24167","Maicao"
"US","40.26389","-100.66805","McCook"
"US","63.875973","-149.0064","Mt Mckinley"
"US","32.8406946","-83.6324022","Macon"
"BR","0.049895","-51.068382","Macapa"
"HU","48.11667","20.833332","Miskolc"
"GT","17","-92.00833","Melchor De Menco"
"AR","-30.270832","-57.64111","Monte Caseros"
"OM","23.588078","58.29022","Muscat"
"FR","46.35","2.6","Montlucon"
"AU","-16.466667","136.095","Mcarthur River"
"US","43.156944","-93.329445","Mason City"
"RU","42.82095","47.65611","Makhachkala"
"AU","-26.60538","153.08821","Sunshine Coast"
"BR","-9.512521","-35.800446","Maceio"
"BZ","16.998611","-88.32056","Melinda"
"ID","1.543533","124.92203","Manado"
"CO","6.235925","-75.575137","Medellin"
"US","45.15","-90.333336","Medford"
"CN","44.534943","129.58385","Mudanjiang"
"US","37.781387","-89.24694","Carbondale"
"NG","7.75","8.533333","Makurdi"
"US","44.812305","-121.281","Madras"
"CD","0.023333","18.292221","Mbandaka"
"MM","21.940052","96.0875","Mandalay"
"PG","-4.633333","143.45","Munduku"
"US","38.733334","-85.38333","Madison"
"US","59.453056","-146.3","Middleton Island"
"ID","-5.833333","140.83333","Mindiptana"
"AR","-37.934723","-57.572224","Mar Del Plata"
"US","63.106945","-154.71666","Medfra"
"TC","21.783333","-71.71667","Middle Caicos"
"PG","-6.158611","143.65","Mendi"
"GA","0.95","10.783333","Medouneu"
"AR","-29.167221","-58.075558","Mercedes"
"UM","28.2","-177.38333","Midway Island"
"AR","-32.82789","-68.79891","Mendoza"
"BR","-22.35","-41.8","Macae"
"EC","-0.953035","-80.684","Manta"
"SA","24.544369","39.698967","Madinah"
"NC","-21.482311","168.03609","Mare"
"TD","11.05","17.95","Melfi"
"AO","-9.533333","16.333332","Malange"
"NO","71.03333","27.833332","Mehamn"
"US","32.337223","-88.74917","Meridian"
"US","41.63333","-80.166664","Meadville"
"MA","33.88333","-5.533333","Meknes"
"AU","-37.8131869","144.9629796","Melbourne"
"US","35.1495343","-90.0489801","Memphis"
"FR","44.5","3.533333","Mende"
"US","35.919167","-75.695274","Manteo"
"MY","2.416667","103.833336","Mersing"
"ID","4.15","96.11667","Meulaboh"
"ID","3.561111","98.672775","Medan"
"AU","-12.75","142.76666","Moreton"
"BR","-0.883333","-52.583332","Monte Dourado"
"US","39","-119.75","Minden"
"CD","-4.85","21.566668","Mweka"
"MX","19.4270499","-99.1275711","Mexico City"
"NP","27.57639","84.23139","Meghauli"
"ZA","-22.366667","29.833332","Messina"
"TZ","-7.913889","39.665","Mafia"
"CO","0.616667","-69.75","Monfort"
"LS","-29.75","27.3","Mafeteng"
"US","40.82","-82.51278","Mansfield"
"US","26.181295","-98.23978","Mcallen"
"GA","-1.536944","13.270833","Moanda"
"PK","34.36667","73.46667","Muzaffarabad"
"US","36.83611","-114.05861","Mesquite"
"US","44.63389","-90.18667","Marshfield"
"FJ","-18.566668","179.93333","Moala"
"TW","26.166668","119.916664","Matsu"
"AU","-19.666668","144.9","Mount Full Stop"
"MO","22.1638446","113.5549937","Macau"
"NZ","-44.669445","167.91112","Milford Sound"
"PG","-5.566667","151.78334","Manguna"
"AU","-22.1","137.98334","Manners Creek"
"NE","13.5025","7.125278","Maradi"
"US","42.369026","-122.87312","Medford"
"CO","5.166667","-73.25","Miraflores"
"PE","-13.116667","-72.566666","Machu Picchu"
"ZM","-13.266667","31.933332","Mfuwe"
"US","37.63333","-75.78333","Melfa"
"MZ","-21.972221","35.591667","Magaruque"
"FR","45.416668","6.566667","Meribel"
"YE","13.666667","46.00833","Mayfa'ah"
"PG","-6.133333","149.11667","Mesalia"
"NI","12.144838","-86.171265","Managua"
"AU","-37.744072","140.78271","Mount Gambier"
"US","41.7","-86.816666","Michigan City"
"BO","-13.325278","-64.124725","Magdalena"
"US","33.916668","-84.51667","Marietta"
"BR","-23.383612","-51.933334","Maringa"
"PG","-6.033333","143.36667","Margarima"
"ZA","-30.916668","30.25","Margate"
"US","28.25","-96.5","Matagorda Island"
"US","41.516666","-74.26667","Montgomery (New York)"
"MM","20.283333","98.9","Mong Ton"
"US","51.07","-1.17","Montgomery (Alabama)"
"CO","9.288056","-74.845","Magangue"
"GA","-1.733333","10.216667","Manega"
"PG","-4.033333","152.96666","Manga"
"SO","2.013333","45.31333","Mogadishu"
"US","31.179908","-83.7890631","Moultrie"
"CK","-21.933332","-157.93333","Mangaia Island"
"AU","-12.093703","134.89352","Milingimbi"
"MM","18.958332","93.73889","Manaung"
"AU","-18.616667","126.86667","Margaret River"
"US","39.642776","-79.91583","Morgantown"
"GA","-2.25","11","Moabi"
"MM","12.45","98.61667","Myeik"
"GY","5.25","-59.15","Mahdia"
"AU","0","0","Macmahon Camp"
"IR","36.227173","59.64165","Mashad"
"US","43.775276","-98.038055","Mitchell"
"CO","2.15","-70.583336","Morichal"
"DE","49.476578","8.521081","Mannheim"
"BS","26.513428","-77.07712","Marsh Harbour"
"DJ","11","43","Musha"
"ET","0","0","Misrak Gashamo"
"US","39.142223","-96.66889","Manhattan"
"US","39.11667","-93.2","Marshall (Missouri)"
"US","63.869167","-152.28583","Minchumina"
"US","42.05","-101.01667","Mullen"
"AU","-17.133333","125.76667","Mount House"
"FI","60.123333","19.896667","Mariehamn"
"US","41.316666","-122.316666","Mount Shasta"
"US","42.92786","-71.43844","Manchester"
"AU","-36.966667","147.18333","Mount Hotham"
"US","35.066666","-118.15","Mojave"
"BO","-19.8325","-63.966667","Monteagudo"
"CK","-10.366667","-161","Manihiki Island"
"PG","-8.7","141.63333","Morehead"
"GB","52.36667","0.483333","Mildenhall"
"US","25.7889689","-80.2264393","Miami"
"MX","20.933823","-89.66375","Merida"
"US","40.239723","-85.39445","Muncie"
"US","31.6","-102.9","Monahans"
"CN","31.43111","104.73805","Mian Yang"
"AU","-26.483334","147.96666","Mitchell Plateau"
"BR","-22.2","-49.933334","Marilia"
"MH","6.083333","171.75","Mili Island"
"FI","61.683887","27.213057","Mikkeli"
"IT","45.463681","9.1881714","Milan"
"AU","-36.910046","149.90202","Merimbula"
"AU","-32.833332","134.83333","Minnipa"
"IL","30.6","34.8","Mitspeh Ramon"
"TN","35.76108","10.753155","Monastir"
"PG","-10.5","152.84166","Misima Island"
"US","35.5","-119.26667","Shafter"
"NG","11.844167","13.068056","Maiduguri"
"US","39.4","-75.03333","Millville"
"US","42.166668","-92.916664","Marshalltown"
"CO","-6.25","-59","Miriti"
"AU","-18.81","137.08","Mittiebah"
"AU","-14","134.1","Mainoru"
"MG","-21.416668","44.316666","Manja"
"MH","10.283333","170.88333","Mejit Island"
"CI","7.381667","-7.528333","Man"
"PK","27.33639","68.14167","Mohenjodaro"
"MH","9","170","Majkin"
"NO","65.78439","13.218328","Mosjoen"
"CU","21.758333","-79","Mayajigua"
"SA","0","0","Majma"
"LY","0","0","Mitiga"
"PG","-5.7","145.25","Moki"
"AU","-25.888159","113.57695","Monkey Mia"
"GA","-1.817778","10.924167","Mouila"
"CD","-6.15","23.633333","Mbuji Mayi"
"MG","-15.665833","46.353058","Majunga"
"NA","-21.018333","16.469168","Mount Etjo Lodge"
"AU","-34.233334","116.1","Manjimup"
"US","43.61667","-95.01667","Jackson"
"AR","-38.25","-57.833332","Miramar"
"MZ","-25.35","32.22","Maganja Da Costa"
"GR","39.05611","26.599443","Mytilene"
"ID","-2.5","118.833336","Mamuju"
"ES","37.9834449","-1.1298897","Murcia"
"ZW","-21.233334","32.333332","Mahenye"
"US","39.966667","-74.2","Toms River"
"ID","-2.733333","103.566666","Mangunjaya"
"RU","62.533333","114.03333","Mirnyj"
"CZ","49.983334","12.716667","Marianske Lazne"
"GA","1.05","13.833333","Mekambo"
"US","39.05","-94.583333","Kansas City"
"ET","0","0","Chagni"
"US","43.0389025","-87.9064736","Milwaukee"
"US","43.170555","-86.2375","Muskegon"
"LS","-29.166668","29.166668","Mokhotlong"
"CF","5.316667","25.95","M'Boki"
"CG","-0.020278","15.576667","Makoua"
"US","21.152779","-157.1","Hoolehua"
"US","35.60139","-88.915276","Jackson (Tennessee)"
"MY","2.906944","112.07972","Mukah"
"PG","-4.016667","153.675","Malekolon"
"US","35.660557","-95.36667","Muskogee"
"PF","-16.587921","-143.65436","Makemo"
"ID","-8.516667","140.5","Merauke"
"AU","-26.61113","118.54596","Meekatharra"
"ET","11.683333","38.15","Mekane Selam"
"US","44.1635775","-93.9993996","Mankato"
"GA","0.559167","12.861111","Makokou"
"AU","-25.966667","133.25","Mt Cavenagh"
"ID","-0.893056","134.05278","Manokwari"
"YE","0","0","Mukalla"
"AU","-21.176285","149.1818","Mackay"
"MY","2.264167","102.253334","Malacca"
"MT","35.849777","14.495401","Malta"
"US","28.1025","-80.63028","Melbourne"
"US","34.88028","-95.785","Mc Alester"
"US","42.2","-112.45","Malad City"
"MV","4.201389","73.524445","Male"
"US","38.433334","-113.01667","Milford"
"ID","-7.930615","112.71099","Malang"
"US","41.453896","-90.50611","Moline"
"US","33.083332","-83.23333","Milledgeville"
"US","48.494415","-107.9095","Malta"
"US","61.865833","-162.0689","Marshall (Alaska)"
"MX","19.84351","-101.02693","Morelia"
"ES","35.277077","-2.957473","Melilla"
"GR","36.69611","24.475","Milos"
"PH","7.618333","124.0575","Malabang"
"PG","-7.991667","146.085","Malalaua"
"AU","-37.483334","140.01666","Millicent"
"US","46.430557","-105.880554","Miles City"
"US","45.65","-68.71667","Millinocket"
"US","32.51184","-92.043655","Monroe"
"AU","-13.016667","142.98334","Merluna"
"LR","6.289444","-10.758333","Monrovia"
"TR","38.354443","38.253613","Malatya"
"US","64.996666","-150.64305","Manley Hot Springs"
"UY","-32.333332","-54.2","Melo"
"SE","55.61","13.004","Malmo"
"JP","43.9","144.16722","Memanbetsu"
"MX","22.833332","-99","Ciudad Mante"
"JP","25.841389","131.24722","Minami Daito"
"GB","54.51","-1.43","Durham Tees Valley"
"CM","5.716667","9.3","Mamfe"
"AU","-28.083332","117.85","Mount Magnet"
"US","37.63111","-118.85139","Mammoth Lakes"
"US","35.52303","-84.6757","Athens (Tennessee)"
"JP","36.233334","137.96666","Matsumoto"
"RU","68.785095","32.759155","Murmansk"
"US","44.447224","-95.8175","Marshall (Minnesota)"
"AU","-22.8025","148.70473","Middlemount"
"US","42.433334","-71.5","Stow"
"CV","15.25","-23.166668","Maio"
"CO","9.261667","-74.43611","Mompos"
"ZM","-8.857222","31.336111","Mbala"
"US","34.266666","-90.26667","Marks"
"US","40.799168","-74.41583","Morristown"
"PG","45.19","-123.14","Milei"
"MZ","-16.783333","39.066666","Moma"
"JP","24.779198","125.29778","Miyako Jima"
"AF","35.916668","64.73333","Maimana"
"ID","4.05","126.7","Melangguane"
"CD","-5.926944","12.352778","Moanda"
"MZ","-14.48","40.70861","Nacala"
"CO","4.516667","-73.28333","Medina"
"AU","-28","138.6","Mungeranie"
"FJ","-17.633333","177.11667","Mana Island"
"AU","-12.05492","134.23227","Maningrida"
"LK","7.75","83","Minneriya"
"MS","16.75","-62.233334","Montserrat"
"MG","-21.2","48.36667","Mananjary"
"KI","1","173","Maiana"
"PH","14.5995124","120.9842195","Manila"
"US","45.121666","-87.63611","Menominee"
"CD","-7.288056","27.393888","Manono"
"PG","14.045278","-83.38361","Maron"
"AU","-24.883333","151.1","Monto"
"ZM","-15.225556","23.157778","Mongu"
"ZM","-11.125","28.866667","Mansa"
"US","64.895","-149.17084","Minto"
"MM","16.441668","97.66944","Maulmyine"
"AU","-14.116667","133.83333","Mountain Valley"
"AU","-22.45","135.21666","Macdonald Downs"
"BR","-5.816667","-61.283333","Manicore"
"SB","-7.35","155.56667","Mono"
"US","38.721943","-77.51806","Manassas"
"CU","20.5","-74.88333","Moa"
"US","30.6943566","-88.0430541","Mobile"
"BR","-16.707779","-43.817223","Montes Claros"
"US","37.626945","-120.95528","Modesto"
"MM","23.1","96.65","Momeik"
"ID","-8.633333","122.25","Maumere"
"MM","20.533333","99.26667","Mong Hsat"
"IN","0","0","Mohanbari"
"CK","-19.84166","-157.71121","Mitiaro Island"
"SR","5.75","-54.333332","Moengo"
"CI","0","0","Mankono"
"NO","62.747303","7.262118","Molde"
"MR","17.75","-12.5","Moudjeria"
"NZ","-41.3014391","174.7739343","Mount Cook"
"AU","-27.5","149.83333","Moomba"
"MG","-20.283611","44.318333","Morondava"
"US","36.216667","-83.3","Morristown"
"US","64.69556","-162.04333","Moses Point"
"US","48.2325095","-101.2962732","Minot"
"US","62.089443","-163.71666","Mountain Village"
"AU","-22.06057","148.07442","Moranbah"
"RU","55.755786","37.617633","Moscow"
"US","45.583332","-95.916664","Morris"
"CO","4.884167","-72.89528","Monterrey"
"PF","-17.490433","-149.76414","Moorea"
"NA","-17.5","24.266666","Mpacha"
"ID","-2.55","101.1","Muko-Muko"
"PK","25.65","69.03333","Mirpur Khas"
"US","41.283333","-72.6","Madison"
"PG","-7.966667","143.16667","Mapoda"
"PG","-6.533333","147.71666","Makini"
"PH","11.925263","121.9521","Caticlan"
"PA","9.578333","-79.843056","Mamitupo"
"US","35.15","-92.73333","Morrilton"
"KR","34.756668","126.385","Mokpo"
"FR","43.610769","3.876716","Montpellier"
"MZ","-25.924389","32.57429","Maputo"
"FK","-51.816666","-58.45","Mount Pleasant"
"US","41.13333","-75.36667","Mt Pocono"
"PA","9","-77.86667","Mulatupo"
"JO","30.166668","35.766666","Maan"
"US","38.37436","-97.763306","Mcpherson"
"TL","-8.066667","125.25","Maliana"
"PG","-2.9","151.4","Mapua"
"US","44.203335","-72.566666","Barre"
"UA","47.1","37.55","Mariupol"
"PG","-4.9","141.61667","Miyanmin"
"GF","3.666667","-54.033333","Maripasoula"
"US","40.966667","-91.55","Mt Pleasant"
"AU","-19.75","120.833336","Mandora"
"US","40.4525","-90.62139","Macomb"
"PM","47.05","-56.333332","Miquelon"
"AR","-41.25","-68.73333","Maquinchao"
"AU","-22.816668","137.35","Marqua"
"RU","53.45","59.066666","Magnitogorsk"
"NA","-22.083332","17.366667","Midgard"
"BR","-13.533333","-48.233334","Minacu"
"US","42.25","-71","Quincy"
"TR","0","0","Balikesir"
"BO","-16.334444","-58.385555","San Matias"
"AU","-34.230835","142.08455","Mildura"
"TR","37.2233","40.6317","Mardin"
"NO","66.36465","14.302748","Mo I Rana"
"PG","-8.703889","142.65111","Malam"
"ZA","0","0","Nelspruit"
"TD","8.625","16.073334","Moundou"
"CO","2.5","-78.416664","Mosquera"
"VC","12.888333","-61.181946","Mustique Island"
"US","46.35361","-87.39528","Marquette"
"CO","5.216667","-74.88333","Mariquita"
"DZ","35.9","0.083333","Mostaganem"
"US","32.20778","-83.000275","Mc Rae"
"ET","13.468333","39.52639","Makale"
"US","35.983334","-86.5","Smyrna"
"LY","32.4","15.066667","Misurata"
"US","39.40167","-77.985","Martinsburg"
"US","35.61667","-87.03333","Columbia"
"VE","8.583333","-71.157776","Merida"
"KE","-1.300368","35.05885","Mara Lodges"
"US","30.3","-104.01667","Marfa"
"AU","-17","145.46666","Mareeba"
"PG","-8.466667","145.33333","May River"
"HN","14.163611","-88.03333","Marcala"
"US","25.944445","-81.72389","Marco Island"
"AU","-20.066668","145.58333","Miners Lake"
"PG","-9.166667","147.6","Manare"
"US","35.75","-81.683334","Morganton"
"NZ","-40.975","175.63333","Masterton"
"AU","-27","135","Marla"
"PH","13.363056","121.82361","Marinduque"
"EC","-4.383333","-79.933334","Macara"
"FR","43.296482","5.36978","Marseille"
"AU","-14.483333","133.41667","Moroak"
"MU","-20.431997","57.67663","Mauritius"
"RU","44.218105","43.085815","Mineralnye Vody"
"DK","54.685833","11.435","Maribo"
"IR","30.535557","49.16722","Bandar Mahshahr"
"US","36.6002378","-121.8946761","Monterey"
"AU","-29.496346","149.85019","Moree"
"CA","53.816666","-91.98333","Muskrat Dam"
"US","33.4222685","-111.8226402","Mesa"
"US","39.524723","-111.47444","Mt Pleasant"
"GB","51.35","1.35","Manston-Kent Int'l"
"AU","-22.516666","135","Mount Swan"
"LS","-29.733334","28.75","Matsaile"
"OM","20.680555","58.891666","Masirah"
"ID","-5.583333","114.433334","Masalembo"
"JP","40.696316","141.3869","Misawa"
"BS","25.033333","-78","Mastic Point"
"US","34.74861","-87.61611","Florence"
"CD","-4.766667","17.916668","Masi Manimba"
"US","43.136375","-89.3465","Madison"
"US","46.918964","-114.08321","Missoula"
"US","44.9799654","-93.2638361","Minneapolis"
"BY","53.9","27.5666667","Minsk"
"TR","38.725","41.625","Mus"
"US","44.93778","-74.846664","Massena"
"NL","50.8513682","5.6909725","Maastricht"
"LS","-29.30139","27.505556","Maseru"
"US","41.70139","-74.795","Monticello (New York)"
"ER","15.603333","39.441113","Massawa"
"CG","-2.95","12.733333","Mossendjo"
"US","29.9647222","-90.0705556","New Orleans"
"AO","-15.208611","12.160833","Namibe"
"NZ","-37.816666","175.76666","Matamata"
"CO","8.066667","-75.46667","Monte Libano"
"US","42.583332","-82.88333","Mt Clemens"
"AU","-17","130.56667","Mt Sandford"
"BR","-1.983333","-54.066666","Monte Alegre"
"ET","6.966667","35.533333","Mizan Teferi"
"BR","-14","-55","Mato Grosso"
"US","24.719444","-81.05139","Marathon"
"CV","15","-24.433332","Mosteiros"
"US","38.51029","-107.89696","Montrose"
"KI","3","174","Makin Island"
"AU","-32.733334","151.55","Maitland"
"US","55.13333","-131.58333","Metlakatla"
"US","39.47861","-88.278336","Mattoon"
"US","41.074444","-71.923615","Montauk"
"AU","-26.583332","147.96666","Mitchell"
"CO","8.825035","-75.82392","Monteria"
"SZ","-26.52033","31.314133","Manzini"
"MX","17.983334","-94.51667","Minatitlan"
"MZ","-13.133333","38.983334","Montepuez"
"VU","-13.666667","167.66667","Mota Lava"
"US","44.129723","-87.68222","Manitowoc"
"MX","25.673211","-100.309201","Monterrey"
"IL","33.233334","35.75","Masada"
"SB","-8.32794","157.26971","Munda"
"BW","-19.970833","23.430555","Maun"
"DE","48.1391265","11.5801863","Munich"
"MZ","-11.666667","39.516666","Mueda"
"US","20.0125","-155.67334","Kamuela"
"ID","-7.5","140.33333","Muting"
"MX","26.916668","-111.98333","Mulege"
"EG","31.35","27.25","Mersa Matruh"
"US","40.447582","-76.59661","Fort Indiantown"
"ET","6.333333","35","Mui"
"CK","-19.333332","-158.5","Mauke Island"
"KE","0","0","Mumias"
"VE","9.749384","-63.156933","Maturin"
"US","43.13333","-115.683334","Mountain Home"
"AU","-31.133333","141.05","Mulga Park"
"AU","-20.666668","120","Muccan"
"MY","4.183333","114.316666","Marudi"
"JP","24.29","153.98","Marcus"
"US","41.36667","-91.145","Muscatine"
"US","40.38333","-77.88333","Mount Union"
"DZ","35.333332","0.15","Mascara"
"PK","30.199507","71.41498","Multan"
"CG","-3.983333","13.919444","Mouyondzi"
"TZ","-1.497222","33.8","Musoma"
"IS","65.61667","-16.966667","Myvatn"
"GA","-1.65","13.433333","Franceville"
"US","31.516666","-87.333336","Monroeville"
"UY","-34.8836111","-56.1819444","Montevideo"
"US","44.95","-95.71667","Montevideo"
"BR","-5.166667","-37.25","Mossoro"
"GA","0.116667","11.083333","Mevang"
"AU","-30.75","152.9","Macksville"
"PG","-6","155.33333","Manetai"
"JM","18.021667","-77.49528","Mandeville"
"AU","-27.25","138","Mulka"
"US","44.566666","-72.6","Stowe"
"US","36.702778","-110.23333","Kayenta"
"US","38.323055","-88.85861","Mt Vernon"
"TD","12.2","18.783333","Mongo"
"CO","1.133333","-70.05","Mitu"
"BY","53.95","30.133333","Mogilev"
"CM","10.452222","14.256389","Maroua"
"BR","-18.083332","-39.566666","Mucuri"
"PF","-14.833333","-148.41667","Mataiva"
"AU","-14.166667","143.68333","Musgrave"
"FR","45.816666","6.65","Megeve"
"US","48.416668","-122.333336","Mount Vernon"
"GA","2.15","12.133333","Minvoul"
"US","41.389336","-70.61182","Martha's Vineyard"
"ZW","-20.054167","30.860556","Masvingo"
"US","37.751945","-89.01639","Marion"
"AU","-29.204166","116.0225","Morawa"
"PK","32.55","71.55","Mianwali"
"SD","18.45","31.833332","Merowe"
"VU","-15.166667","168.16667","Maewo"
"PG","-6.133333","146.13333","Marawaka"
"US","47.205","-119.31556","Moses Lake"
"PG","-5.15","143.48334","Maramuni"
"GY","6.55","-59.9","Matthews Ridge"
"ID","3.3","106.26667","Matak"
"US","-5.13","137.53","Mineral Wells"
"US","43.916668","-95.1","Windom"
"TZ","-3.55","33.6","Mwadui"
"US","39.516666","-84.4","Middletown"
"NP","28","85.333336","Mountain"
"MM","20.166668","94.94111","Magwe"
"ZA","0","0","Motswari"
"US","34.216667","-118.066666","Mount Wilson"
"AU","-28.5","138","Moolawatana"
"PG","-1.5","149.66667","Mussau"
"KH","12.460556","107.190834","Mundulkiri"
"BE","0","0","Mouscron"
"AU","-25.783333","141.51666","Miranda Downs"
"TZ","-2.441221","32.923225","Mwanza"
"US","35.88333","-90.183334","Manila"
"ID","-2.333333","120.333336","Masamba"
"AU","-23.333332","139.6","Marion Downs"
"US","34.716667","-79.333336","Maxton"
"US","42.333332","-71.55","Marlborough"
"PG","-6.3525","143.25055","Moro"
"PH","6.916667","126.25","Mati"
"NG","9.616667","6.533333","Minna"
"PG","-6.383333","147.61667","Mindik"
"MX","32.6282","-115.248215","Mexicali"
"MG","-21.75","43.36667","Morombe"
"FR","48.6","-3.816667","Morlaix"
"US","42.25","-91.2","Monticello"
"AU","0","0","Mitchell River"
"UA","49.966667","33.6","Mirgorod"
"WS","-13.716667","-172.23334","Maota Savaii Is"
"MG","-18.047777","44.03278","Maintirano"
"AU","-28.55","115.51667","Mullewa"
"MN","49.63333","100.166664","Moron"
"MN","45.766666","106.28333","Mandalgobi"
"SE","60.95812","14.504529","Mora"
"US","61.47061","-142.93736","Mccarthy"
"CN","24.266811","116.10449","Meixian"
"AU","-35.90251","150.14717","Moruya"
"GA","-3.45","10.683333","Mayoumba"
"VE","10.5","-68.166664","Maracay"
"KE","-3.230755","40.10048","Malindi"
"JP","34.069443","139.5625","Miyake Jima"
"BS","22.376667","-73.01833","Mayaguana"
"US","36.8125","-111.645836","Marble Canyon"
"AU","-9.920066","144.06497","Murray Island"
"JP","33.822224","132.70416","Matsuyama"
"US","61.416668","-142.91667","May Creek"
"US","44.916668","-116.1","Mccall"
"GY","4.6","-59.63333","Monkey Mountain"
"YE","15.483333","45.333332","Mareb"
"AU","-18.116667","124.26667","Myroodah"
"TM","37.666668","61.833332","Mary"
"IN","12.3","76.65","Mysore"
"US","33.6890603","-78.8866943","Myrtle Beach"
"ET","0","0","Moyale"
"MM","25.354168","97.29889","Myitkyina"
"US","60.37278","-166.26805","Mekoryuk"
"US","39.1457253","-121.5913547","Marysville"
"TZ","-10.338889","40.19361","Mtwara"
"PG","-7.2","146.01666","Menyamya"
"MY","4.325261","113.983116","Miri"
"MW","-14.1","34.533333","Monkey Bay"
"IN","0","0","Muzaffarnagar"
"MZ","-11.356111","40.354168","Mocimboa Praia"
"GA","0.783333","11.566667","Mitzic"
"EC","-2.733333","-78.316666","Mendez"
"BZ","17.083332","-89.6","Manatee"
"ZA","-32.75","28.5","Mzamba(Wild Coast Sun)"
"TW","23.569166","119.618614","Makung"
"TR","40.88333","35.533333","Merzifon"
"ML","14.508333","-4.085","Mopti"
"US","32.516666","-111.333336","Marana"
"KI","1.983333","173.66667","Marakei"
"CO","5.029005","-75.46878","Manizales"
"FR","0","0","Metz"
"PG","-5.905556","144.67667","Minj"
"CU","20.325","-77.12889","Manzanillo"
"NZ","-41.11667","173","Motueka"
"ZA","-27.633333","32.05","Mkuze"
"AF","36.70919","67.20849","Mazari Sharif"
"MY","4.616667","118.15","Mostyn"
"MX","23.167315","-106.27015","Mazatlan"
"IN","26.116667","85.38333","Muzaffarpur"
"MY","4.033333","114.8","Mulu"
"DZ","33.521942","-0.283056","Mechria"
"ET","6.35","39.716667","Mena"
"ZA","-34.183334","22.083332","Mossel Bay"
"AU","-30.31829","149.82912","Narrabri"
"AU","-36.95","140.83333","Naracoorte"
"CO","2.566667","-67.583336","Macanal"
"BJ","10.383333","1.366667","Natitingou"
"ID","2.75","117.05","Banaina"
"IN","21.090036","79.05636","Nagpur"
"ID","3.716667","125.36667","Naha"
"GY","3.75","-59","Annai"
"AZ","39.190277","45.45889","Nakhichevan"
"TH","14.933333","102.083336","Nakhon Ratchasima"
"RU","43.533333","43.7","Nalchik"
"ID","-3.3","127.1","Namlea"
"FJ","-17.75327","177.45161","Nadi"
"CN","30.8","106.066666","Nanchong"
"IT","40.8400969","14.2516357","Naples"
"GL","77.48564","-69.37486","Qaanaaq"
"CO","6.2","-74.583336","Nare"
"BS","25.06","-77.345","Nassau"
"BR","-5.916787","-35.250244","Natal"
"PF","-14.166667","-141.58333","Napuka Island"
"TR","38.63333","34.716667","Nevsehir"
"TH","6.516667","101.75","Narathiwat"
"US","21.3","-158.11667","Barbers Point"
"SB","-14.866667","-74.95","Star Habour"
"PG","-6.25","145.23334","Nambaiyufa"
"CO","3.333333","-70.333336","Barrancominas"
"RU","55.564125","52.10341","Nizhnekamsk"
"TN","36.075832","10.438611","Enfidha"
"AU","-30.633333","152.98334","Nambucca Heads"
"PA","9.3","-79","San Blas"
"KE","-1.2833333","36.8166667","Nairobi"
"AU","0","0","Nambour"
"US","39.55","-107.316666","Glenview"
"BR","-17.383333","-45.86667","Cana Brava"
"ID","-3.366667","135.43333","Nabire"
"TC","21.933332","-71.98333","North Caicos"
"FR","43.66049","7.205232","Nice"
"MX","30.416668","-107.916664","Nueva Casas Grandes"
"TZ","-10.363889","38.775","Nachingwea"
"CO","8.483333","-76.75","Necocli"
"GB","55.037064","-1.710629","Newcastle"
"US","60.07831","-147.99773","New Chenega"
"US","41","-71","Quonset Point"
"PH","16","121","Luzon Island"
"NI","11.25","-84.833336","San Carlos"
"ZA","-27.774166","29.99","Newcastle"
"CR","10.138889","-85.445","Nicoya"
"UZ","42.483334","59.63333","Nukus"
"FR","45.930557","6.100833","Annecy"
"ID","-4.533333","129.9","Bandanaira"
"MR","20.934168","-17.028334","Nouadhibou"
"IN","19.183332","77.316666","Nanded"
"AO","-11.166667","13.866667","Sumbe"
"KE","3.933333","41.86667","Mandera"
"AO","-9.333333","14.833333","Ndalatandos"
"CN","47.316666","123.916664","Qiqihar"
"PG","-9.433333","148.26666","Namudi"
"TD","12.129056","15.034215","Ndjamena"
"MH","5.633333","168.11667","Namdrik Island"
"CF","8.416667","20.6","Ndele"
"ET","9.816667","35.083332","Mendi"
"PG","-9.133333","147.68333","Nadunumu"
"ES","37.38333","-6.583333","La Palma Del Condado"
"MA","34.988888","-3.028333","Nador"
"AU","-27.983334","119.3","Sandstone"
"NA","-17.95","19.716667","Rundu"
